date,p,T,Tpot,Tdew,VPmax,VPact,VPdef
10/19/2020 18:20,996.08,8.51,281.98,3.9,11.12,8.08,3.04
10/19/2020 18:30,995.99,8.11,281.58,3.6,10.82,7.91,2.91
10/19/2020 18:40,995.81,8.03,281.52,3.97,10.76,8.12,2.64
10/19/2020 18:50,995.65,7.79,281.29,3.82,10.59,8.03,2.55
10/19/2020 19:00,995.55,7.67,281.17,3.74,10.5,7.99,2.51
10/19/2020 19:10,995.57,7.7,281.2,3.52,10.52,7.87,2.65
10/19/2020 19:20,995.46,7.52,281.04,3.56,10.39,7.89,2.51
10/19/2020 19:30,995.43,7.17,280.69,3.63,10.15,7.93,2.22
10/19/2020 19:40,995.36,7.04,280.56,3.49,10.06,7.85,2.21
10/19/2020 19:50,995.28,7.05,280.58,3.44,10.06,7.82,2.24
10/19/2020 20:00,995.38,6.97,280.49,3.48,10,7.84,2.16
10/19/2020 20:10,995.41,6.81,280.33,3.42,9.9,7.81,2.09
10/19/2020 20:20,995.67,6.82,280.32,3.27,9.91,7.73,2.18
10/19/2020 20:30,995.8,6.9,280.39,3.17,9.96,7.68,2.28
10/19/2020 20:40,995.64,6.57,280.07,3.24,9.74,7.71,2.03
10/19/2020 20:50,995.62,6.09,279.59,3.19,9.41,7.68,1.73
10/19/2020 21:00,995.68,5.84,279.34,3.24,9.26,7.71,1.55
10/19/2020 21:10,995.79,5.67,279.16,3.14,9.15,7.66,1.49
10/19/2020 21:20,995.99,5.1,278.57,3.32,8.79,7.75,1.04
10/19/2020 21:30,995.92,4.76,278.24,3.36,8.58,7.78,0.81
10/19/2020 21:40,995.87,5.09,278.57,3.32,8.78,7.76,1.03
10/19/2020 21:50,995.84,4.98,278.46,3.43,8.72,7.82,0.9
10/19/2020 22:00,995.72,4.85,278.35,3.39,8.64,7.79,0.85
10/19/2020 22:10,995.58,4.16,277.66,3.05,8.23,7.61,0.62
10/19/2020 22:20,995.43,3.81,277.33,2.89,8.03,7.52,0.51
10/19/2020 22:30,995.25,4.1,277.62,2.96,8.19,7.56,0.63
10/19/2020 22:40,995.1,4.06,277.6,3.06,8.17,7.61,0.56
10/19/2020 22:50,994.92,4.05,277.6,2.99,8.16,7.58,0.59
10/19/2020 23:00,994.69,3.85,277.42,2.99,8.05,7.58,0.48
10/19/2020 23:10,994.46,3.67,277.26,2.95,7.95,7.55,0.4
10/19/2020 23:20,994.33,3.77,277.37,2.84,8.01,7.5,0.51
10/19/2020 23:30,994.33,3.75,277.35,2.76,8,7.45,0.54
10/19/2020 23:40,994.3,3.51,277.11,2.64,7.86,7.39,0.47
10/19/2020 23:50,994.28,3.6,277.2,2.62,7.91,7.38,0.53
10/20/2020 0:00,994.27,3.75,277.36,2.7,7.99,7.42,0.58
10/20/2020 0:10,994.16,3.6,277.22,2.7,7.91,7.42,0.49
10/20/2020 0:20,994.08,3.22,276.84,2.51,7.7,7.32,0.38
10/20/2020 0:30,994.02,2.73,276.36,2.38,7.44,7.25,0.19
10/20/2020 0:40,993.91,2.77,276.4,2.44,7.46,7.28,0.17
10/20/2020 0:50,993.72,2.66,276.31,2.36,7.4,7.24,0.16
10/20/2020 1:00,993.68,2.66,276.31,2.42,7.4,7.27,0.13
10/20/2020 1:10,993.71,2.89,276.54,2.37,7.52,7.25,0.28
10/20/2020 1:20,993.61,3.04,276.7,2.48,7.6,7.31,0.3
10/20/2020 1:30,993.5,2.91,276.57,2.39,7.53,7.26,0.27
10/20/2020 1:40,993.37,2.58,276.26,2.32,7.36,7.22,0.14
10/20/2020 1:50,993.25,2.66,276.35,2.32,7.4,7.22,0.18
10/20/2020 2:00,993.21,2.63,276.32,2.16,7.39,7.14,0.24
10/20/2020 2:10,993.14,2.08,275.77,1.95,7.1,7.03,0.06
10/20/2020 2:20,993.15,2.1,275.79,2.06,7.11,7.09,0.02
10/20/2020 2:30,993.12,2.1,275.8,2.01,7.11,7.06,0.05
10/20/2020 2:40,993.08,2.1,275.79,2.01,7.11,7.06,0.04
10/20/2020 2:50,993.09,2.23,275.92,1.97,7.17,7.04,0.13
10/20/2020 3:00,993.11,2.27,275.96,1.96,7.19,7.04,0.16
10/20/2020 3:10,993.02,2.08,275.78,1.72,7.1,6.92,0.18
10/20/2020 3:20,992.87,1.74,275.46,1.7,6.93,6.91,0.02
10/20/2020 3:30,992.69,2.14,275.86,1.93,7.13,7.02,0.11
10/20/2020 3:40,992.58,2.87,276.6,1.97,7.51,7.04,0.47
10/20/2020 3:50,992.53,2.8,276.55,1.8,7.48,6.96,0.52
10/20/2020 4:00,992.39,2.14,275.9,1.53,7.13,6.82,0.31
10/20/2020 4:10,992.18,2.27,276.04,1.68,7.19,6.9,0.29
10/20/2020 4:20,992.07,2.6,276.38,1.84,7.37,6.98,0.39
10/20/2020 4:30,991.85,2.74,276.53,1.86,7.44,6.99,0.45
10/20/2020 4:40,991.58,2.84,276.65,1.79,7.49,6.95,0.54
10/20/2020 4:50,991.43,2.79,276.62,1.72,7.47,6.92,0.55
10/20/2020 5:00,991.46,2.99,276.82,1.67,7.58,6.89,0.68
10/20/2020 5:10,991.52,3.15,276.98,1.6,7.66,6.86,0.8
10/20/2020 5:20,991.58,3.2,277.01,1.53,7.69,6.83,0.86
10/20/2020 5:30,991.41,3.1,276.93,1.46,7.64,6.79,0.85
10/20/2020 5:40,991.29,2.99,276.83,1.42,7.57,6.77,0.8
10/20/2020 5:50,991.12,3.06,276.92,1.4,7.61,6.76,0.85
10/20/2020 6:00,990.9,3.29,277.16,1.31,7.74,6.71,1.02
10/20/2020 6:10,990.68,3.6,277.49,1.22,7.91,6.68,1.23
10/20/2020 6:20,990.68,3.7,277.59,1.19,7.97,6.66,1.31
10/20/2020 6:30,990.65,3.77,277.66,1.23,8.01,6.68,1.33
10/20/2020 6:40,990.65,3.58,277.47,1.26,7.9,6.69,1.21
10/20/2020 6:50,990.55,3.38,277.28,1.24,7.79,6.68,1.11
10/20/2020 7:00,990.5,3.67,277.58,1.26,7.95,6.69,1.26
10/20/2020 7:10,990.3,3.81,277.74,1.4,8.03,6.76,1.27
10/20/2020 7:20,990.24,3.82,277.74,1.55,8.03,6.83,1.2
10/20/2020 7:30,990.24,3.87,277.8,1.59,8.06,6.85,1.21
10/20/2020 7:40,990.01,4.25,278.2,1.83,8.28,6.97,1.31
10/20/2020 7:50,989.94,4.28,278.24,2.01,8.3,7.06,1.24
10/20/2020 8:00,990.03,4.62,278.57,2.31,8.5,7.22,1.28
10/20/2020 8:10,990.2,4.68,278.61,2.38,8.53,7.25,1.28
10/20/2020 8:20,990.22,4.73,278.66,2.5,8.57,7.32,1.25
10/20/2020 8:30,990.19,4.59,278.52,2.54,8.48,7.33,1.14
10/20/2020 8:40,990.21,4.42,278.35,2.63,8.38,7.38,1
10/20/2020 8:50,990.16,4.86,278.79,2.88,8.64,7.52,1.12
10/20/2020 9:00,990.06,5.19,279.14,3.23,8.85,7.71,1.14
10/20/2020 9:10,989.98,6.15,280.11,3.88,9.46,8.07,1.39
10/20/2020 9:20,989.95,6.8,280.76,4.04,9.89,8.16,1.73
10/20/2020 9:30,989.82,7.12,281.09,4.3,10.11,8.31,1.8
10/20/2020 9:40,989.91,7.57,281.54,4.59,10.43,8.48,1.95
10/20/2020 9:50,990.03,8.15,282.11,4.84,10.85,8.63,2.22
10/20/2020 10:00,989.98,8.34,282.3,4.97,10.99,8.71,2.28
10/20/2020 10:10,989.75,8.4,282.38,5.13,11.03,8.81,2.23
10/20/2020 10:20,989.74,8.43,282.41,5.28,11.06,8.9,2.16
10/20/2020 10:30,989.71,8.77,282.76,5.47,11.32,9.02,2.29
10/20/2020 10:40,989.67,9.16,283.15,5.55,11.62,9.07,2.55
10/20/2020 10:50,989.41,9.61,283.62,5.79,11.98,9.22,2.75
10/20/2020 11:00,989.22,10.03,284.06,6.07,12.32,9.4,2.92
10/20/2020 11:10,989.21,10.46,284.49,6.08,12.68,9.41,3.27
10/20/2020 11:20,989.35,10.56,284.58,6.05,12.76,9.39,3.37
10/20/2020 11:30,989.28,10.85,284.88,6.06,13.01,9.4,3.61
10/20/2020 11:40,989.21,11.04,285.07,6.22,13.18,9.5,3.67
10/20/2020 11:50,988.95,11.23,285.29,6.15,13.35,9.46,3.89
10/20/2020 12:00,988.92,11.35,285.41,6.22,13.45,9.5,3.95
10/20/2020 12:10,988.95,11.63,285.69,6.38,13.7,9.61,4.1
10/20/2020 12:20,988.89,12.36,286.42,6.43,14.38,9.64,4.74
10/20/2020 12:30,988.7,12.57,286.65,6.3,14.58,9.56,5.02
10/20/2020 12:40,988.45,12.88,286.98,6.45,14.88,9.66,5.22
10/20/2020 12:50,988.31,13.43,287.55,6.35,15.43,9.59,5.84
10/20/2020 13:00,988.06,13.92,288.06,5.7,15.93,9.17,6.76
10/20/2020 13:10,987.76,14.11,288.27,5.08,16.12,8.78,7.35
10/20/2020 13:20,987.76,14.19,288.35,5.19,16.21,8.84,7.36
10/20/2020 13:30,987.79,14.27,288.43,5.29,16.29,8.9,7.39
10/20/2020 13:40,987.78,14.4,288.56,5.31,16.43,8.92,7.51
10/20/2020 13:50,987.59,14.54,288.72,4.92,16.58,8.68,7.9
10/20/2020 14:00,987.22,14.61,288.82,4.89,16.65,8.66,7.99
10/20/2020 14:10,987.28,14.78,288.99,5.13,16.84,8.81,8.03
10/20/2020 14:20,987.22,14.84,289.05,4.99,16.9,8.73,8.18
10/20/2020 14:30,987.15,14.79,289.01,5.04,16.85,8.75,8.1
10/20/2020 14:40,987.06,14.75,288.97,5.15,16.81,8.82,7.99
10/20/2020 14:50,986.94,14.66,288.89,5.16,16.71,8.83,7.88
10/20/2020 15:00,986.96,14.52,288.75,5.08,16.56,8.78,7.78
10/20/2020 15:10,987.02,14.38,288.61,5.12,16.41,8.8,7.61
10/20/2020 15:20,987.07,14.3,288.52,5.36,16.32,8.95,7.37
10/20/2020 15:30,987.35,14.27,288.47,5.46,16.29,9.01,7.28
10/20/2020 15:40,987.4,14.18,288.37,5.62,16.2,9.12,7.08
10/20/2020 15:50,987.33,14.08,288.28,5.77,16.09,9.21,6.88
10/20/2020 16:00,987.14,13.9,288.11,5.8,15.9,9.23,6.68
10/20/2020 16:10,987.1,13.69,287.91,5.97,15.69,9.34,6.35
10/20/2020 16:20,986.93,13.51,287.74,6.2,15.51,9.49,6.02
10/20/2020 16:30,986.89,13.39,287.62,6.12,15.39,9.43,5.95
10/20/2020 16:40,986.8,13.27,287.51,6.09,15.27,9.42,5.85
10/20/2020 16:50,986.81,13.19,287.43,6.15,15.19,9.45,5.73
10/20/2020 17:00,986.83,13.04,287.28,6.23,15.04,9.51,5.53
10/20/2020 17:10,986.77,12.86,287.1,6.42,14.86,9.63,5.23
10/20/2020 17:20,986.84,12.66,286.89,6.5,14.67,9.69,4.98
10/20/2020 17:30,986.95,12.53,286.76,6.52,14.54,9.7,4.84
10/20/2020 17:40,987.14,12.44,286.65,6.54,14.46,9.71,4.74
10/20/2020 17:50,987.34,12.46,286.65,6.51,14.48,9.7,4.78
10/20/2020 18:00,987.52,12.34,286.52,6.85,14.36,9.93,4.44
10/20/2020 18:10,987.57,12.24,286.41,6.88,14.27,9.95,4.32
10/20/2020 18:20,987.71,12.41,286.57,6.93,14.43,9.98,4.45
10/20/2020 18:30,987.74,12.2,286.36,7.27,14.23,10.22,4.01
10/20/2020 18:40,987.75,12.06,286.22,7.46,14.1,10.35,3.75
10/20/2020 18:50,987.74,11.86,286.02,7.6,13.91,10.45,3.47
10/20/2020 19:00,987.65,11.49,285.65,7.86,13.58,10.64,2.94
10/20/2020 19:10,987.7,11.15,285.31,7.97,13.28,10.71,2.56
10/20/2020 19:20,987.68,11.22,285.38,7.76,13.34,10.56,2.77
10/20/2020 19:30,987.65,11.24,285.4,7.84,13.35,10.63,2.73
10/20/2020 19:40,987.72,11.29,285.45,7.82,13.4,10.61,2.79
10/20/2020 19:50,987.65,11.14,285.3,7.88,13.27,10.65,2.61
10/20/2020 20:00,987.69,11.28,285.44,7.77,13.39,10.57,2.82
10/20/2020 20:10,987.81,11.24,285.39,7.86,13.35,10.64,2.72
10/20/2020 20:20,987.83,11.06,285.21,8.11,13.2,10.82,2.38
10/20/2020 20:30,987.84,10.77,284.92,8.25,12.94,10.92,2.02
10/20/2020 20:40,987.87,10.63,284.77,8.44,12.82,11.07,1.76
10/20/2020 20:50,987.9,10.42,284.56,8.57,12.64,11.17,1.48
10/20/2020 21:00,987.8,10.15,284.3,8.73,12.42,11.29,1.13
10/20/2020 21:10,987.77,9.96,284.11,8.74,12.26,11.29,0.97
10/20/2020 21:20,987.91,9.99,284.13,8.58,12.29,11.17,1.12
10/20/2020 21:30,987.85,10.11,284.25,8.52,12.38,11.12,1.26
10/20/2020 21:40,987.68,10.05,284.21,8.65,12.34,11.22,1.11
10/20/2020 21:50,987.23,9.97,284.16,8.6,12.27,11.19,1.08
10/20/2020 22:00,987.1,10,284.2,8.49,12.29,11.1,1.19
10/20/2020 22:10,987.56,9.99,284.16,8.43,12.29,11.06,1.23
10/20/2020 22:20,987.6,10.07,284.23,8.53,12.35,11.13,1.22
10/20/2020 22:30,987.42,9.96,284.14,8.58,12.26,11.17,1.09
10/20/2020 22:40,987.27,9.75,283.94,8.79,12.09,11.33,0.76
10/20/2020 22:50,987.23,9.77,283.96,8.63,12.11,11.21,0.9
10/20/2020 23:00,987.23,9.8,283.99,8.58,12.13,11.17,0.96
10/20/2020 23:10,987.08,9.84,284.04,8.56,12.16,11.15,1.01
10/20/2020 23:20,987,10,284.21,8.41,12.29,11.04,1.25
10/20/2020 23:30,986.79,10.07,284.3,8.39,12.35,11.03,1.32
10/20/2020 23:40,986.66,10.04,284.28,8.3,12.33,10.96,1.37
10/20/2020 23:50,986.54,10.17,284.42,8.14,12.43,10.84,1.59
10/21/2020 0:00,986.42,10.27,284.53,8.07,12.52,10.79,1.73
10/21/2020 0:10,986.33,10.38,284.65,7.96,12.61,10.71,1.9
10/21/2020 0:20,986.28,10.49,284.76,7.89,12.7,10.66,2.05
10/21/2020 0:30,986.22,10.55,284.83,7.88,12.75,10.65,2.1
10/21/2020 0:40,986.12,10.54,284.83,8.01,12.75,10.75,2
10/21/2020 0:50,985.96,10.32,284.62,8.04,12.56,10.76,1.8
10/21/2020 1:00,985.97,10.46,284.76,7.69,12.68,10.51,2.17
10/21/2020 1:10,985.98,10.58,284.88,7.86,12.78,10.63,2.15
10/21/2020 1:20,985.99,10.58,284.88,7.73,12.78,10.54,2.24
10/21/2020 1:30,986.01,10.59,284.89,7.92,12.79,10.68,2.11
10/21/2020 1:40,985.94,10.44,284.74,8.03,12.66,10.76,1.9
10/21/2020 1:50,985.82,10.47,284.78,7.8,12.69,10.59,2.09
10/21/2020 2:00,985.81,10.63,284.94,7.66,12.82,10.49,2.33
10/21/2020 2:10,985.78,10.73,285.05,7.65,12.91,10.48,2.43
10/21/2020 2:20,985.78,10.73,285.05,7.65,12.91,10.48,2.43
10/21/2020 2:30,985.69,10.78,285.1,7.53,12.95,10.4,2.55
10/21/2020 2:40,985.57,10.84,285.17,7.52,13,10.39,2.61
10/21/2020 2:50,985.49,10.81,285.15,7.54,12.98,10.41,2.57
10/21/2020 3:00,985.5,10.85,285.19,7.51,13.01,10.39,2.63
10/21/2020 3:10,985.32,10.78,285.13,7.62,12.95,10.47,2.49
10/21/2020 3:20,985.02,10.68,285.06,7.76,12.87,10.56,2.3
10/21/2020 3:30,984.86,10.64,285.03,7.7,12.83,10.52,2.31
10/21/2020 3:40,984.76,10.78,285.18,7.62,12.95,10.47,2.49
10/21/2020 3:50,984.51,10.79,285.21,7.6,12.96,10.45,2.51
10/21/2020 4:00,984.62,10.82,285.23,7.55,12.99,10.42,2.57
10/21/2020 4:10,984.59,10.82,285.23,7.51,12.99,10.39,2.6
10/21/2020 4:20,984.69,10.76,285.17,7.59,12.93,10.44,2.5
10/21/2020 4:30,984.6,10.56,284.97,7.77,12.76,10.57,2.2
10/21/2020 4:40,984.54,10.59,285.01,7.58,12.79,10.44,2.35
10/21/2020 4:50,984.49,10.61,285.03,7.58,12.81,10.44,2.37
10/21/2020 5:00,984.42,10.65,285.08,7.55,12.84,10.41,2.43
10/21/2020 5:10,984.37,10.61,285.04,7.55,12.81,10.41,2.39
10/21/2020 5:20,984.33,10.64,285.07,7.47,12.83,10.36,2.48
10/21/2020 5:30,984.37,10.61,285.04,7.4,12.81,10.31,2.5
10/21/2020 5:40,984.31,10.69,285.13,7.33,12.87,10.25,2.62
10/21/2020 5:50,984.28,10.65,285.09,7.42,12.84,10.32,2.52
10/21/2020 6:00,984.15,10.53,284.98,7.42,12.74,10.32,2.42
10/21/2020 6:10,984.08,10.55,285.01,7.33,12.75,10.25,2.5
10/21/2020 6:20,984.09,10.6,285.05,7.12,12.8,10.11,2.69
10/21/2020 6:30,984.08,10.58,285.04,7.36,12.78,10.28,2.5
10/21/2020 6:40,984.01,10.26,284.72,7.51,12.51,10.38,2.13
10/21/2020 6:50,984.16,10.12,284.57,7.49,12.39,10.37,2.02
10/21/2020 7:00,984.22,10.32,284.76,7.28,12.56,10.22,2.34
10/21/2020 7:10,984.13,10.38,284.83,7.16,12.61,10.14,2.47
10/21/2020 7:20,984.09,10.61,285.06,6.91,12.81,9.96,2.84
10/21/2020 7:30,984.05,10.61,285.07,7.05,12.81,10.06,2.75
10/21/2020 7:40,983.99,10.62,285.08,6.95,12.81,9.99,2.82
10/21/2020 7:50,984.1,10.68,285.13,6.83,12.87,9.91,2.96
10/21/2020 8:00,984.27,10.85,285.29,6.68,13.01,9.81,3.2
10/21/2020 8:10,984.17,11.02,285.47,6.69,13.16,9.82,3.34
10/21/2020 8:20,984.18,11.14,285.59,6.63,13.27,9.78,3.49
10/21/2020 8:30,984.26,11.29,285.73,6.56,13.4,9.73,3.67
10/21/2020 8:40,984.29,11.53,285.97,6.37,13.61,9.6,4.01
10/21/2020 8:50,984.39,11.66,286.09,6.26,13.73,9.53,4.2
10/21/2020 9:00,984.4,11.88,286.31,6.18,13.93,9.47,4.46
10/21/2020 9:10,984.45,12.14,286.57,6.1,14.17,9.43,4.75
10/21/2020 9:20,984.45,12.23,286.66,6.21,14.26,9.49,4.76
10/21/2020 9:30,984.15,12.29,286.75,6.2,14.31,9.49,4.82
10/21/2020 9:40,984.03,12.45,286.92,6.24,14.47,9.52,4.95
10/21/2020 9:50,984,12.51,286.98,6.45,14.52,9.65,4.87
10/21/2020 10:00,984.06,12.55,287.02,6.5,14.56,9.69,4.88
10/21/2020 10:10,984.07,12.61,287.08,6.48,14.62,9.67,4.95
10/21/2020 10:20,983.98,12.58,287.05,6.59,14.59,9.75,4.84
10/21/2020 10:30,983.88,12.48,286.96,6.74,14.5,9.85,4.65
10/21/2020 10:40,983.95,12.5,286.97,6.86,14.51,9.93,4.58
10/21/2020 10:50,984.06,12.66,287.13,6.75,14.67,9.86,4.81
10/21/2020 11:00,984.01,12.89,287.36,6.9,14.89,9.96,4.93
10/21/2020 11:10,984.09,13.2,287.67,6.96,15.2,10,5.19
10/21/2020 11:20,984.03,13.55,288.02,7.04,15.55,10.05,5.49
10/21/2020 11:30,983.92,13.84,288.32,7.1,15.84,10.1,5.74
10/21/2020 11:40,983.82,13.95,288.44,7.28,15.96,10.23,5.73
10/21/2020 11:50,983.78,14.11,288.61,7.32,16.12,10.25,5.88
10/21/2020 12:00,983.83,14.78,289.28,7.49,16.84,10.37,6.46
10/21/2020 12:10,983.79,15.15,289.65,7.64,17.24,10.48,6.76
10/21/2020 12:20,983.61,15.12,289.64,7.6,17.21,10.45,6.76
10/21/2020 12:30,983.51,15.24,289.76,7.68,17.34,10.51,6.84
10/21/2020 12:40,983.45,15.33,289.86,7.62,17.44,10.46,6.98
10/21/2020 12:50,983.41,15.43,289.96,7.65,17.56,10.48,7.07
10/21/2020 13:00,983.3,15.61,290.15,7.37,17.76,10.29,7.47
10/21/2020 13:10,983.22,15.81,290.36,7.5,17.99,10.37,7.62
10/21/2020 13:20,983.3,15.8,290.35,7.81,17.98,10.6,7.38
10/21/2020 13:30,983.24,15.66,290.21,8.04,17.82,10.76,7.05
10/21/2020 13:40,983.31,15.78,290.32,8.24,17.96,10.92,7.04
10/21/2020 13:50,983.38,16.04,290.58,7.83,18.26,10.61,7.65
10/21/2020 14:00,983.28,16.78,291.33,7.46,19.14,10.35,8.79
10/21/2020 14:10,983.16,17.03,291.59,7.5,19.44,10.38,9.06
10/21/2020 14:20,982.96,17.2,291.78,7.59,19.65,10.44,9.21
10/21/2020 14:30,982.83,17.42,292.01,7.75,19.93,10.55,9.37
10/21/2020 14:40,982.81,17.68,292.28,7.9,20.26,10.66,9.6
10/21/2020 14:50,982.71,18.17,292.78,7.81,20.89,10.6,10.3
10/21/2020 15:00,982.64,18.54,293.15,7.72,21.38,10.54,10.85
10/21/2020 15:10,982.56,18.44,293.06,7.59,21.25,10.44,10.81
10/21/2020 15:20,982.53,18.25,292.87,7.64,21,10.47,10.52
10/21/2020 15:30,982.5,18.08,292.7,8.22,20.78,10.9,9.87
10/21/2020 15:40,982.37,17.97,292.6,7.99,20.63,10.73,9.9
10/21/2020 15:50,982.44,17.91,292.54,7.8,20.56,10.59,9.96
10/21/2020 16:00,982.51,17.75,292.37,7.66,20.35,10.49,9.86
10/21/2020 16:10,982.52,17.64,292.26,7.79,20.21,10.59,9.62
10/21/2020 16:20,982.58,17.43,292.04,7.81,19.94,10.6,9.34
10/21/2020 16:30,982.65,17.39,292,7.66,19.89,10.5,9.4
10/21/2020 16:40,982.75,17.37,291.97,7.82,19.87,10.61,9.26
10/21/2020 16:50,982.78,17.09,291.69,8.03,19.52,10.76,8.76
10/21/2020 17:00,982.86,16.65,291.24,8.01,18.98,10.75,8.23
10/21/2020 17:10,982.87,16.56,291.15,7.71,18.87,10.53,8.35
10/21/2020 17:20,982.78,16.6,291.19,7.57,18.92,10.43,8.5
10/21/2020 17:30,982.92,16.78,291.36,7.23,19.14,10.19,8.95
10/21/2020 17:40,983.03,16.84,291.41,7.09,19.21,10.09,9.12
10/21/2020 17:50,983.11,16.69,291.26,7.1,19.03,10.1,8.93
10/21/2020 18:00,983.22,16.74,291.3,6.94,19.09,9.99,9.1
10/21/2020 18:10,983.37,16.78,291.32,7,19.14,10.03,9.11
10/21/2020 18:20,983.46,16.26,290.79,7.32,18.51,10.25,8.26
10/21/2020 18:30,983.56,15.81,290.33,7.42,17.99,10.32,7.67
10/21/2020 18:40,983.57,15.42,289.94,7.62,17.55,10.46,7.08
10/21/2020 18:50,983.6,15.16,289.68,7.58,17.26,10.44,6.82
10/21/2020 19:00,983.73,15.94,290.45,7.5,18.14,10.38,7.76
10/21/2020 19:10,983.83,16.32,290.82,7.71,18.59,10.53,8.06
10/21/2020 19:20,983.89,16.33,290.83,7.86,18.6,10.64,7.96
10/21/2020 19:30,983.96,16.28,290.77,7.99,18.54,10.73,7.81
10/21/2020 19:40,984.04,15.77,290.25,8.13,17.94,10.83,7.11
10/21/2020 19:50,984.11,15.34,289.81,8.19,17.46,10.88,6.58
10/21/2020 20:00,984.13,15.08,289.55,8.23,17.17,10.91,6.26
10/21/2020 20:10,984.09,14.62,289.09,8.3,16.66,10.96,5.71
10/21/2020 20:20,984.05,14.35,288.83,8.36,16.38,11,5.37
10/21/2020 20:30,984.1,14.08,288.55,8.42,16.09,11.05,5.04
10/21/2020 20:40,984.14,13.99,288.46,8.45,16,11.07,4.93
10/21/2020 20:50,984.24,13.88,288.34,8.5,15.88,11.11,4.77
10/21/2020 21:00,984.28,13.81,288.26,8.51,15.81,11.12,4.69
10/21/2020 21:10,984.34,13.7,288.15,8.53,15.7,11.13,4.57
10/21/2020 21:20,984.53,13.74,288.17,8.51,15.74,11.12,4.62
10/21/2020 21:30,984.62,13.85,288.28,8.52,15.85,11.13,4.73
10/21/2020 21:40,984.82,13.95,288.36,8.51,15.96,11.12,4.84
10/21/2020 21:50,985.08,14.02,288.41,8.51,16.03,11.11,4.91
10/21/2020 22:00,984.99,14.13,288.53,8.49,16.14,11.1,5.05
10/21/2020 22:10,985,14.25,288.65,8.49,16.27,11.1,5.17
10/21/2020 22:20,985.08,14.29,288.68,8.51,16.31,11.12,5.19
10/21/2020 22:30,985.07,14.25,288.64,8.51,16.27,11.12,5.15
10/21/2020 22:40,985.18,14.23,288.61,8.55,16.25,11.15,5.1
10/21/2020 22:50,985.17,13.91,288.29,8.55,15.92,11.15,4.77
10/21/2020 23:00,985.18,13.88,288.26,8.51,15.88,11.11,4.77
10/21/2020 23:10,985.2,13.82,288.2,8.48,15.82,11.1,4.72
10/21/2020 23:20,985.3,13.76,288.13,8.44,15.76,11.06,4.7
10/21/2020 23:30,985.35,14.14,288.51,8.4,16.15,11.04,5.12
10/21/2020 23:40,985.34,14.16,288.53,8.4,16.18,11.04,5.14
10/21/2020 23:50,985.41,14.17,288.53,8.38,16.19,11.02,5.17
10/22/2020 0:00,985.55,14.25,288.6,8.38,16.27,11.02,5.25
10/22/2020 0:10,985.64,14.23,288.57,8.34,16.25,10.99,5.26
10/22/2020 0:20,985.75,14.6,288.93,8.27,16.64,10.94,5.71
10/22/2020 0:30,985.69,14.66,289,8.29,16.71,10.95,5.76
10/22/2020 0:40,985.72,14.53,288.87,8.3,16.57,10.96,5.61
10/22/2020 0:50,985.78,14.09,288.42,8.37,16.1,11.01,5.09
10/22/2020 1:00,985.72,13.86,288.19,8.34,15.86,10.99,4.87
10/22/2020 1:10,985.8,13.96,288.29,8.32,15.97,10.98,4.99
10/22/2020 1:20,985.99,14.04,288.35,8.28,16.05,10.94,5.11
10/22/2020 1:30,986.05,14.49,288.8,8.19,16.53,10.88,5.65
10/22/2020 1:40,986.14,14.88,289.18,8.19,16.95,10.88,6.07
10/22/2020 1:50,986.16,14.87,289.17,8.25,16.94,10.92,6.02
10/22/2020 2:00,986.18,14.66,288.96,8.35,16.71,11,5.71
10/22/2020 2:10,986.25,14.34,288.63,8.48,16.37,11.09,5.27
10/22/2020 2:20,986.16,14.23,288.53,8.51,16.25,11.12,5.13
10/22/2020 2:30,986,14.26,288.57,8.58,16.28,11.17,5.11
10/22/2020 2:40,985.99,14.32,288.63,8.71,16.34,11.27,5.07
10/22/2020 2:50,985.98,14.84,289.16,8.79,16.9,11.33,5.57
10/22/2020 3:00,985.97,15.11,289.43,8.83,17.2,11.36,5.84
10/22/2020 3:10,985.95,15.17,289.49,8.87,17.27,11.39,5.88
10/22/2020 3:20,985.81,14.91,289.24,8.94,16.98,11.45,5.53
10/22/2020 3:30,985.79,14.53,288.86,8.96,16.57,11.46,5.11
10/22/2020 3:40,985.81,14.78,289.11,8.96,16.84,11.46,5.38
10/22/2020 3:50,985.91,15.24,289.56,8.98,17.34,11.48,5.87
10/22/2020 4:00,985.94,15.53,289.85,9,17.67,11.49,6.18
10/22/2020 4:10,985.99,15.5,289.82,9.01,17.64,11.5,6.14
10/22/2020 4:20,986.12,15.33,289.64,9.02,17.44,11.51,5.94
10/22/2020 4:30,986.32,15.21,289.5,9.02,17.31,11.51,5.8
10/22/2020 4:40,986.46,15.06,289.34,9.04,17.14,11.52,5.62
10/22/2020 4:50,986.5,14.88,289.15,9.1,16.95,11.57,5.37
10/22/2020 5:00,986.47,14.39,288.66,9.1,16.42,11.57,4.85
10/22/2020 5:10,986.55,14.57,288.84,9.08,16.61,11.55,5.06
10/22/2020 5:20,986.68,14.61,288.87,9.14,16.65,11.6,5.05
10/22/2020 5:30,986.82,14.66,288.9,9.16,16.71,11.62,5.09
10/22/2020 5:40,986.88,14.55,288.79,9.22,16.59,11.66,4.93
10/22/2020 5:50,986.88,14.53,288.77,9.16,16.57,11.62,4.95
10/22/2020 6:00,986.94,14.62,288.85,9.2,16.66,11.65,5.02
